category,city,name,price,rating,review_count,state
nightlife,Vestavia,Mugshots Grill & Bar - Vestavia,$$,3.5,159,AL
nightlife,Birmingham,Brio Tuscan Grille,$$,3.5,157,AL
nightlife,Hoover,Baumhower's Victory Grille,$$,3.0,153,AL
nightlife,Hoover,Front Porch,$$,4.5,150,AL
nightlife,Birmingham,Bettola,$$,4.0,150,AL
nightlife,Birmingham,Mudtown Eat & Drink,$$,4.0,149,AL
nightlife,Birmingham,Black Market Bar And Grill,$$,3.5,139,AL
nightlife,Birmingham,Jinsei Sushi,$$$,4.0,134,AL
nightlife,Birmingham,Fleming's Prime Steakhouse & Wine Bar,$$$,4.0,134,AL
nightlife,Pelham,Margarita Grill,$$,3.5,134,AL
nightlife,Hoover,Twin Peaks Restaurant,$$,3.5,134,AL
nightlife,Birmingham,Topgolf,$$,3.5,133,AL
nightlife,Birmingham,Bottega Cafe,$$,4.0,132,AL
nightlife,Homewood,Hickory Tavern,$$,3.0,129,AL
nightlife,Birmingham,Parish Seafood And Oyster House,$$,3.5,128,AL
nightlife,Birmingham,Shu Shop,$$,4.0,125,AL
nightlife,Homewood,Chili's,$$,1.5,125,AL
nightlife,Birmingham,The Garage Cafe,$,4.5,123,AL
nightlife,Birmingham,Abhi Eatery and Bar,$$,4.5,122,AL
nightlife,Hoover,Bonefish Grill,$$,4.0,121,AL
nightlife,Birmingham,Octane Uptown,$,4.0,121,AL
nightlife,Homewood,SoHo Social Homewood,$$,4.0,119,AL
nightlife,Birmingham,The Woolworth Recreation and Refreshment,$$,4.5,119,AL
nightlife,Birmingham,The Essential,$$,4.0,118,AL
nightlife,Birmingham,The Lab Bar and Kitchen,$$,4.0,118,AL
nightlife,Birmingham,The Atomic Lounge,$$,4.5,117,AL
nightlife,Birmingham,The Marble Ring,$$,4.0,116,AL
nightlife,Birmingham,Amore Ristorante Italiano,$$,4.5,112,AL
nightlife,Birmingham,Cantina Tortilla Grill,$$,3.5,109,AL
nightlife,Birmingham,Dave & Buster’s,$$,3.0,108,AL
nightlife,Birmingham,Saturn Birmingham,$$,4.5,98,AL
nightlife,Birmingham,Parkside,$,4.0,96,AL
nightlife,Birmingham,Bistro 218,$$$,4.5,92,AL
nightlife,Birmingham,On Tap Sports Cafe,$$,3.0,89,AL
nightlife,Birmingham,Satterfield's Restaurant,$$$,4.5,88,AL
nightlife,Vestavia hills,Blackwells,$$,3.0,85,AL
nightlife,Pelham,Cozumel Grill & Mexican Restaurant,$,4.0,79,AL
nightlife,Birmingham,Tin Roof,$$,3.5,79,AL
nightlife,Birmingham,Blue Monkey Lounge,$$,4.0,78,AL
nightlife,Hoover,Moss Rock Tacos & Tequila,$$,3.5,75,AL
nightlife,Birmingham,Chuck's Fish,$$$,4.0,75,AL
nightlife,Homewood,Ash,$$,4.5,75,AL
nightlife,Birmingham,Paper Doll,$$,4.5,75,AL
nightlife,Hoover,StarDome,$$,3.5,73,AL
nightlife,Birmingham,New York Pizza,$$,3.5,73,AL
nightlife,Birmingham,41st Street Pub & Aircraft Sales,$$,4.0,73,AL
nightlife,Birmingham,LaPaz,$$,3.5,72,AL
nightlife,Birmingham,Mafiaoza's - Birmingham,$$,3.5,71,AL
nightlife,Mountain Brook,CharBar No. 7,$$,3.5,71,AL
nightlife,Birmingham,Basil Pizza & Bar,$$,4.0,71,AL
nightlife,Birmingham,Habitat Feed & Social,$$$,4.0,70,AL
nightlife,Birmingham,Overtime Bar,$$,4.0,70,AL
nightlife,Birmingham,Marty's P.M.,$,4.0,66,AL
nightlife,Birmingham,Purple Onion,$$,2.5,66,AL
nightlife,Birmingham,Your Pie,$,3.5,66,AL
nightlife,Birmingham,Freddy's Wine Bar,$$,4.5,64,AL
nightlife,Birmingham,Buffalo Wild Wings,$$,3.0,64,AL
nightlife,Birmingham,Buffalo Wild Wings,$$,3.5,62,AL
nightlife,Hoover,Beef 'O' Brady's,$$,3.5,62,AL
nightlife,Hoover,The Boot at the Grove,$$,3.5,58,AL
nightlife,Fultondale,On Tap Sports Cafe - Fultondale,$$,2.5,58,AL
nightlife,Vestavia Hills,FOODBAR,$$$,4.0,57,AL
nightlife,Birmingham,Moon Shine,$$,3.5,56,AL
nightlife,Birmingham,Alabama Theatre,$,4.5,55,AL
nightlife,Pelham,The Beer Hog,$$,4.5,55,AL
nightlife,Birmingham,Mellow Mushroom,$$,3.5,55,AL
nightlife,Birmingham,The Wine Loft,$$,4.5,53,AL
nightlife,Mountain Brook,Daniel George,$$$,4.0,52,AL
nightlife,Hoover,Applebee's Grill + Bar,$$,3.0,51,AL
nightlife,Birmingham,Workplay,$$,4.0,50,AL
nightlife,Birmingham,Pilcrow Cocktail Cellar,$$,4.5,50,AL
nightlife,Mountain Brook,Billy's Sports Grill,$$,3.0,47,AL
nightlife,Birmingham,Billy's Sports Grill,$$,3.0,47,AL
nightlife,Fultondale,Chili's,$$,2.0,46,AL
nightlife,Birmingham,Queen’s Park,$$,4.5,45,AL
nightlife,Hoover,Baumhower's Victory Grille,$$,3.0,45,AL
nightlife,Birmingham,Lou's Pub & Package Store,$$,4.5,44,AL
nightlife,Birmingham,Chili's,$$,2.5,43,AL
nightlife,Vestavia Hills,Tecate Bar & Grill,$,4.0,41,AL
nightlife,Helena,El Tejano Mexican Restaurant Bar and Grill,$$,4.0,40,AL
nightlife,Birmingham,Sloss Music & Arts Festival,$$,4.0,38,AL
nightlife,Birmingham,Dave's,$$,3.5,38,AL
nightlife,Birmingham,Brennan's Irish Pub,$$,4.5,36,AL
nightlife,Birmingham,Nana Funks,$$,2.5,36,AL
nightlife,Birmingham,Hooters,$,2.5,36,AL
nightlife,Birmingham,The Nick,$,4.0,35,AL
nightlife,Birmingham,Oak Mountain Amphitheatre,$$,3.5,34,AL
nightlife,Birmingham,The Roof,$$,4.0,33,AL
nightlife,Gardendale,Buffalo Wild Wings,$$,3.5,33,AL
nightlife,Hoover,Perfect Note,$$,4.0,33,AL
nightlife,Helena,Beef 'O' Brady's,$$,4.0,32,AL
nightlife,Bessemer,Applebee's Grill + Bar,$$,2.5,32,AL
nightlife,Calera,Redzone Sports Grill,$$,3.5,32,AL
nightlife,Birmingham,Sleek Sports Bar,$$,3.5,32,AL
nightlife,Birmingham,Hooters,$$,2.5,31,AL
nightlife,Birmingham,On Tap Sports Cafe,$$,3.0,31,AL
nightlife,Alabaster,Buffalo Wild Wings,$$,3.0,31,AL
nightlife,Hoover,The Neighborhood Brew,$,4.5,31,AL
nightlife,Birmingham,Oak Hill Bar & Grill,$$,4.0,30,AL
nightlife,Birmingham,Buffalo Wild Wings,$$,3.5,29,AL
nightlife,Birmingham,Innisfree Pub,$,2.5,29,AL
nightlife,Pelham,Hooters,$$,2.5,29,AL
nightlife,Chelsea,Applebee's Grill + Bar,$$,2.5,29,AL
nightlife,Trussville,Applebee's Grill + Bar,$$,2.5,25,AL
nightlife,Birmingham,Upside Down Plaza,$,4.0,25,AL
nightlife,Birmingham,Mom's Basement,$$,4.5,25,AL
nightlife,Bessemer,Smokin Hot Sports Grill,$$,4.5,25,AL
nightlife,Birmingham,The Humidor Room Cigar & Scotch Bar,$$,4.5,25,AL
nightlife,Birmingham,LaPaz,$$,3.0,24,AL
nightlife,Birmingham,Side Bar,$$,3.0,24,AL
nightlife,Birmingham,Courtyard Oyster Bar & Grill Trussville,$$,4.0,23,AL
nightlife,Birmingham,The Brown Derby,$$,4.0,23,AL
nightlife,Birmingham,BJCC,$$,4.0,22,AL
nightlife,Fultondale,Applebee's Grill + Bar,$$,2.0,20,AL
nightlife,Birmingham,Bob Baumhower's Wings Sports Grille,$$,3.5,20,AL
nightlife,Birmingham,The Grill at Grey Bar,$$,4.5,20,AL
nightlife,Alabaster,Courtyard Oyster Bar & Grill Alabaster,$,3.0,20,AL
nightlife,Birmingham,The Quest Club,$,2.0,20,AL
nightlife,Pelham,Applebee's Grill + Bar,$,2.5,19,AL
nightlife,Birmingham,Zydeco,$$,2.5,19,AL
nightlife,Vestavia,Bar 31,$,4.0,19,AL
nightlife,Birmingham,Oasis,$$,3.5,19,AL
nightlife,Bessemer,Diablos Southwest Grill,$,3.5,19,AL
nightlife,Birmingham,Cayo Coco Rum Bar & Restaurante,$$,4.0,19,AL
nightlife,Columbiana,The Local Kitchen & Ale,$$,4.0,18,AL
nightlife,Bessemer,The Hangar Bar & Grill,$,4.5,18,AL
nightlife,Center Point,Applebee's Grill + Bar,$$,2.0,18,AL
nightlife,Bessemer,Ford's Sports Bar,$$,3.0,18,AL
nightlife,Birmingham,Pub 261,$,3.5,18,AL
nightlife,Birmingham,Applebee's Grill + Bar,$$,3.0,16,AL
nightlife,Birmingham,Red Lion Lounge,$,4.0,16,AL
nightlife,Birmingham,The Red Shamrock,$$,3.0,16,AL
nightlife,Birmingham,Gable Square Saloon & Games,$,4.0,14,AL
nightlife,Birmingham,Starz Karaoke Lounge,$$,2.5,14,AL
nightlife,Birmingham,Our Place,$,3.0,14,AL
nightlife,Birmingham,The Refinery,$$,5.0,14,AL
nightlife,Birmingham,Bourbon Street Bar & Lounge,$,3.5,13,AL
nightlife,Mountain Brook,Vitola Fine Cigars,$$,4.5,13,AL
nightlife,Birmingham,Al's On Seventh,$$,4.0,13,AL
nightlife,Birmingham,1st and 23rd,$$,4.5,13,AL
nightlife,Birmingham,3000 Bar,$$,3.5,12,AL
nightlife,Bessemer,Gip's Place,$,5.0,12,AL
nightlife,Pelham,Pleasure Is All Wine,$$,5.0,11,AL
nightlife,Hoover,Cigars and More,$$,3.5,11,AL
nightlife,Birmingham,The Louis Bar,$,4.5,11,AL
nightlife,Birmingham,Crestwood Tavern,$$,3.5,11,AL
nightlife,Birmingham,Gabriel's Sport Cafe,$$,4.0,11,AL
nightlife,Helena,Rio's Bar & Grill,$,4.0,10,AL
nightlife,Homewood,Stir Crazy,$,3.5,9,AL
nightlife,Birmingham,Mojo Pub,$$,3.5,9,AL
nightlife,Leeds,Atrox Factory,$$,3.5,9,AL
nightlife,Alabaster,Three Amigos Restaurant,$,3.5,9,AL
nightlife,Homewood,W XYZ Bar,$$,4.0,8,AL
nightlife,Birmingham,Plum Bar,$,3.5,8,AL
nightlife,Birmingham,Bumpers Billiards,$,4.0,7,AL
nightlife,Birmingham,Paradise Chow,$$,5.0,6,AL
nightlife,Birmingham,The Upper Deck,$$,4.5,6,AL
nightlife,Hoover,Barrister's Tavern,$,4.0,6,AL
nightlife,Birmingham,The Dinner Detective,$$$,4.5,6,AL
nightlife,Birmingham,The Vault,$$,2.0,6,AL
nightlife,Birmingham,Four Seasons Bar and Grill,$$,2.5,5,AL
nightlife,Birmingham,Cigars & More,$$,4.5,5,AL
nightlife,Birmingham,The View,$$$,5.0,4,AL
nightlife,Birmingham,Sound & Page,$,5.0,4,AL
nightlife,Birmingham,Club South,$,3.0,4,AL
nightlife,Birmingham,Platinum of Birmingham,$$,4.5,3,AL
nightlife,Bessemer,"""World Famous"" Alabama Owl",$,5.0,3,AL
nightlife,Birmingham,Daniel Day Gallery and Melody Made It,$,5.0,3,AL
nightlife,Kimberly,TP's Bar & Grill,$,3.5,3,AL
nightlife,Leeds,Rails & Ales,$,4.5,3,AL
nightlife,Birmingham,Mamanoe's Tasting Parlor,$$,5.0,2,AL
nightlife,Pelham,Poppa's Billiards,$$,4.5,2,AL
nightlife,Birmingham,Andrew's Porch,$,5.0,1,AL
nightlife,Birmingham,Chasers Sports Bar,$$$$,4.0,1,AL
nightlife,Birmingham,Martini's Fine Food Spirits & Ultra Lounge,$,2.0,1,AL
nightlife,Bessemer,Harry & Billie's Lounge,$$,4.0,1,AL
nightlife,Anchorage,Humpy's Great Alaskan Alehouse,$$,3.5,911,AK
nightlife,Anchorage,Spenard Roadhouse,$$,4.0,569,AK
nightlife,Anchorage,F Street Station,$$,4.0,495,AK
nightlife,Anchorage,Bear Tooth Theatre Pub,$$,4.5,391,AK
nightlife,Anchorage,Ginger,$$,4.0,366,AK
nightlife,Anchorage,Bubbly Mermaid Champagne & Oyster Bar,$$,4.0,284,AK
nightlife,Anchorage,Sullivan's Steakhouse,$$$,3.5,274,AK
nightlife,Anchorage,Phonatik,$$,4.0,270,AK
nightlife,Anchorage,Peanut Farm,$$,3.0,198,AK
nightlife,Anchorage,Firetap Alehouse,$$,2.5,194,AK
nightlife,Anchorage,Bread and Brew Alaska,$$,4.0,193,AK
nightlife,Anchorage,Crow's Nest,$$$,4.0,192,AK
nightlife,Anchorage,Table  6,$$,3.5,183,AK
nightlife,Anchorage,Seward's Folly Bar & Grill,$$,3.5,168,AK
nightlife,Anchorage,Kinley's Restaurant & Bar,$$$,4.0,167,AK
nightlife,Anchorage,Yes Bistro,$$,3.0,163,AK
nightlife,Anchorage,Hard Rock Cafe,$$,2.5,148,AK
nightlife,Anchorage,Buffalo Wild Wings,$$,2.5,142,AK
nightlife,Anchorage,Haute Quarter Grill,$$$,4.5,139,AK
nightlife,Anchorage,Firetap,$$,2.5,136,AK
nightlife,Anchorage,Williwaw,$$,2.5,132,AK
nightlife,Anchorage,Cattle Company Steakhouse,$$,3.0,131,AK
nightlife,Anchorage,Darwin's Theory,$,4.0,128,AK
nightlife,Anchorage,Matanuska Brewing Anchorage,$$,3.5,123,AK
nightlife,Anchorage,Southside Bistro,$$$,4.0,122,AK
nightlife,Anchorage,Dave & Buster's,$$$,2.5,118,AK
nightlife,Anchorage,Koot's,$$,3.0,117,AK
nightlife,Anchorage,AK Alchemist,$$,4.0,117,AK
nightlife,Anchorage,Kincaid Grill,$$$,4.5,115,AK
nightlife,Anchorage,McGinley's Pub,$$,3.0,111,AK
nightlife,Anchorage,Sushi Ya,$$,3.5,111,AK
nightlife,Anchorage,Hearth Artisan Pizza,$$,4.0,105,AK
nightlife,Anchorage,Oriental Garden,$$,4.0,104,AK
nightlife,Anchorage,Humpy's Great Alaskan Alehouse,$$,3.0,95,AK
nightlife,Anchorage,Long Branch Saloon,$$,4.0,94,AK
nightlife,Anchorage,Bernie's Bungalow Lounge,$$,3.5,92,AK
nightlife,Anchorage,Slippery Salmon,$$,3.5,91,AK
nightlife,Anchorage,The Marx Bros Cafe,$$$$,4.0,85,AK
nightlife,Anchorage,Flattop Pizza & Pool,$$,3.5,82,AK
nightlife,Anchorage,Crush Wine Bistro & Cellar,$$,4.5,75,AK
nightlife,Anchorage,Applebee's Grill + Bar,$$,2.0,70,AK
nightlife,Anchorage,Pancho's Villa,$$,4.0,63,AK
nightlife,Anchorage,Mad Myrna's,$$,3.5,59,AK
nightlife,Anchorage,Chili's,$$,2.5,58,AK
nightlife,Anchorage,Aviator Hotel Anchorage,$$,2.0,57,AK
nightlife,Anchorage,Sub Zero Bistro & Microlounge,$$,3.5,56,AK
nightlife,Anchorage,Alaska Lounge,$$$,3.0,50,AK
nightlife,Anchorage,Whale's Tail,$$,3.0,45,AK
nightlife,Anchorage,Pioneer Bar,$,3.0,44,AK
nightlife,Anchorage,Pipers Restaurant and Sports Lounge,$$,3.5,39,AK
nightlife,Anchorage,Blues Central,$$,3.5,29,AK
nightlife,Anchorage,Varsity Sports Grill,$$,4.0,28,AK
nightlife,Anchorage,Asia Garden Chinese Restaurant,$,3.0,26,AK
nightlife,Anchorage,Blue Fox Cocktail,$,4.0,25,AK
nightlife,Anchorage,Gaslight Lounge,$,3.0,24,AK
nightlife,Anchorage,Center Bowl,$$,3.5,23,AK
nightlife,Anchorage,Eddie's Sports Bar,$$,2.5,23,AK
nightlife,Anchorage,Crossroads Lounge,$,4.0,19,AK
nightlife,Anchorage,Buckaroo Club,$,4.0,17,AK
nightlife,Anchorage,Avenue Bar,$$,3.5,16,AK
nightlife,North Star,Reilly's,$$,4.0,15,AK
nightlife,Anchorage,Polar Bar,$,3.5,14,AK
nightlife,Anchorage,Cabin Tavern,$,4.0,13,AK
nightlife,Anchorage,Carousel Cocktail Lounge,$$,4.0,13,AK
nightlife,Anchorage,The Last Frontier Bar,$$,2.5,11,AK
nightlife,Anchorage,The Playhouse,$$,1.5,9,AK
nightlife,Anchorage,Upper 1 Lounge,$$,3.5,9,AK
nightlife,Anchorage,Van's Dive Bar,$,4.0,9,AK
nightlife,Anchorage,Bruins,$$,2.5,8,AK
nightlife,Anchorage,Time Out Lounge,$,4.5,8,AK
nightlife,Indian,Indian House Restaurant,$$,3.0,8,AK
nightlife,Anchorage,Panhandle Bar,$,3.5,5,AK
nightlife,Anchorage,Barry's Baranof Lounge,$$,4.0,5,AK
nightlife,Anchorage,Territory,$$,4.0,5,AK
nightlife,Anchorage,Hideaway Club,$$,4.0,5,AK
nightlife,Anchorage,Henri Hawaii Lounge,$$$,2.0,5,AK
nightlife,Anchorage,The Blue Line Pub & Cafe,$,4.0,5,AK
nightlife,Eagle River,The Homestead Lounge,$$,3.5,4,AK
nightlife,Anchorage,Trophy Room Lounge,$$,4.0,4,AK
nightlife,Downtown,Hilton Club Lounge,$,4.0,4,AK
nightlife,Anchorage,Anchorage Billiard Palace & Bar,$$,5.0,2,AK
nightlife,Anchorage,Sue Luxury Karaoke,$$$,4.5,2,AK
nightlife,Anchorage,S Lounge,$$,3.5,2,AK
nightlife,Anchorage,Carpentier's Cocktail Lounge,$,4.0,2,AK
nightlife,Anchorage,Annarae's,$,2.0,1,AK
nightlife,Anchorage,VFW Post 10262,$$,4.0,1,AK
nightlife,Petersburg,Harbor Bar,$,5.0,1,AK
nightlife,Anchorage,American Legion Jack Henry Post 1,$,5.0,1,AK
nightlife,Anchorage,J J's Lounge,$,1.0,1,AK
nightlife,Scottsdale,Hash Kitchen,$$,4.5,2121,AZ
nightlife,Scottsdale,The Mission Old Town,$$$,4.0,2113,AZ
nightlife,Phoenix,Taco Guild,$$,4.0,1739,AZ
nightlife,Tempe,Cornish Pasty,$$,4.5,1671,AZ
nightlife,Scottsdale,Culinary Dropout,$$,4.0,1629,AZ
nightlife,Phoenix,Postino Arcadia,$$,4.5,1281,AZ
nightlife,Phoenix,Hula's Modern Tiki,$$,4.0,1186,AZ
nightlife,Phoenix,Windsor,$$,4.0,1173,AZ
nightlife,Scottsdale,Roaring Fork,$$,4.0,1170,AZ
nightlife,Tempe,House of Tricks,$$$,4.0,1137,AZ
nightlife,Phoenix,Steak 44,$$$,4.5,1115,AZ
nightlife,Phoenix,Clever Koi,$$,4.5,1114,AZ
nightlife,Phoenix,Bitter & Twisted Cocktail Parlour,$$,4.0,1102,AZ
nightlife,Phoenix,Postino Central,$$,4.5,1100,AZ
nightlife,Gilbert,Postino East,$$,4.5,1082,AZ
nightlife,Chandler,The Perch Brewery,$$,3.5,1079,AZ
nightlife,Scottsdale,Daily Dose,$$,4.0,1065,AZ
nightlife,Scottsdale,SOL Mexican Cocina,$$,4.0,1061,AZ
nightlife,Glendale,Yard House,$$,3.5,1051,AZ
nightlife,Phoenix,Delux,$$,4.0,1048,AZ
nightlife,Scottsdale,Topgolf,$$,4.0,1019,AZ
nightlife,Scottsdale,Hopdoddy Burger Bar,$$,4.0,1005,AZ
nightlife,Scottsdale,Hash Kitchen,$$,4.5,966,AZ
nightlife,Phoenix,Durant's,$$$,4.0,954,AZ
nightlife,Scottsdale,RnR Gastropub,$$,3.5,895,AZ
nightlife,Scottsdale,Cien Agaves Tacos & Tequila - Old Town Scottsdale,$$,4.0,879,AZ
nightlife,Scottsdale,Malee's Thai Bistro,$$,4.0,879,AZ
nightlife,Phoenix,Hanny's,$$,3.5,866,AZ
nightlife,Phoenix,Switch,$$,4.0,853,AZ
nightlife,Scottsdale,The Montauk,$$,4.0,847,AZ
nightlife,Tempe,Casey Moore's Oyster House,$$,4.0,846,AZ
nightlife,Scottsdale,Cold Beers & Cheeseburgers - Old Town,$$,3.5,827,AZ
nightlife,Phoenix,The Gladly,$$,4.5,824,AZ
nightlife,Scottsdale,Farm & Craft,$$,4.0,823,AZ
nightlife,Phoenix,Zinburger,$$,4.0,812,AZ
nightlife,Phoenix,The Duce,$$,3.5,799,AZ
nightlife,Scottsdale,Studio Movie Grill,$$,3.0,788,AZ
nightlife,Tempe,Thirsty Lion Gastropub & Grill,$$,3.5,781,AZ
nightlife,Scottsdale,AZ88,$$,4.0,779,AZ
nightlife,Scottsdale,Cafe Monarch,$$$$,4.5,778,AZ
nightlife,Phoenix,Mellow Mushroom,$$,3.5,777,AZ
nightlife,Tempe,Salut Kitchen Bar,$$,4.0,770,AZ
nightlife,Tempe,Postino Annex,$$,4.5,763,AZ
nightlife,Tempe,La Bocca Urban Pizzeria + Wine Bar,$$,4.0,758,AZ
nightlife,Phoenix,32 Shea,$$,4.0,757,AZ
nightlife,Scottsdale,EVO,$$,4.0,747,AZ
nightlife,Scottsdale,Brat Haus,$$,4.0,744,AZ
nightlife,Scottsdale,Bei,$$,4.5,730,AZ
nightlife,Phoenix,Seasons 52,$$,4.0,724,AZ
nightlife,Phoenix,Culinary Dropout,$$,4.0,720,AZ
nightlife,Scottsdale,Hula's Modern Tiki Scottsdale,$$,4.0,720,AZ
nightlife,Glendale,Haus Murphy's,$$,4.0,719,AZ
nightlife,Scottsdale,Mastro's Ocean Club,$$$$,4.0,714,AZ
nightlife,Phoenix,The Macintosh,$$,4.5,699,AZ
nightlife,Scottsdale,CRAFT 64,$$,4.5,695,AZ
nightlife,Phoenix,Barrio Queen,$$,3.5,692,AZ
nightlife,Scottsdale,Cornish Pasty Co,$$,4.5,689,AZ
nightlife,Surprise,State 48 Brewery,$$,3.5,688,AZ
nightlife,Phoenix,Squid Ink Sushi - Phoenix,$$,3.5,676,AZ
nightlife,Peoria,Haymaker,$$,4.0,670,AZ
nightlife,Phoenix,Blue Hound,$$,4.0,651,AZ
nightlife,Phoenix,The Breadfruit & Rum Bar,$$,3.5,650,AZ
nightlife,Glendale,Saddle Ranch Chop House,$$,2.5,649,AZ
nightlife,Mesa,The Original Blue Adobe Grille,$$,4.0,647,AZ
nightlife,Gilbert,Dierks Bentley's Whiskey Row,$$,3.0,647,AZ
nightlife,Phoenix,Compass Arizona Grill,$$$,3.5,639,AZ
nightlife,Scottsdale,Tommy V's Urban Kitchen & Bar,$$,4.0,632,AZ
nightlife,Scottsdale,Tommy Bahama Restaurant | Bar | Store - Scottsdale,$$,4.0,629,AZ
nightlife,Scottsdale,Geisha A Go Go,$$,3.5,629,AZ
nightlife,Phoenix,Sandbar Mexican Grill,$$,3.0,627,AZ
nightlife,Phoenix,Yard House,$$,3.5,607,AZ
nightlife,Phoenix,Cobra Arcade Bar,$$,4.0,606,AZ
nightlife,Tempe,The Watershed,$$,3.0,603,AZ
nightlife,Phoenix,The Yard,$$,3.5,602,AZ
nightlife,Phoenix,Copper Blues Rock Pub & Kitchen - Phoenix,$$,3.5,596,AZ
nightlife,Tempe,El Hefe,$$,3.0,586,AZ
nightlife,Phoenix,Crescent Ballroom,$$,4.0,586,AZ
nightlife,Goodyear,Saddle Mountain Brewing Company,$$,4.0,586,AZ
nightlife,Phoenix,Bliss Rebar,$$,4.0,584,AZ
nightlife,Chandler,Cold Beers & Cheeseburgers,$$,3.5,581,AZ
nightlife,Phoenix,Mora Italian,$$$,4.0,581,AZ
nightlife,Tempe,Rula Bula,$$,4.0,579,AZ
nightlife,Scottsdale,Twisted Grove Parlor + Bar,$$,4.5,578,AZ
nightlife,Tempe,Mellow Mushroom,$$,3.5,578,AZ
nightlife,Chandler,Firebirds Wood Fired Grill,$$,4.0,577,AZ
nightlife,Scottsdale,Tapas Papa Frita,$$,3.5,570,AZ
nightlife,Gilbert,Brio Tuscan Grille,$$,3.5,568,AZ
nightlife,Mesa,The Hub Grill and Bar,$$,4.0,547,AZ
nightlife,Phoenix,Hopdoddy Burger Bar,$$,4.0,545,AZ
nightlife,Paradise Valley,El Chorro,$$$,3.5,543,AZ
nightlife,Phoenix,The Dressing Room,$$,4.5,542,AZ
nightlife,Scottsdale,Eddie V's Prime Seafood,$$$,4.0,539,AZ
nightlife,Scottsdale,Yard House,$$,3.5,532,AZ
nightlife,Phoenix,Four Peaks Brewing Company,$$,3.0,527,AZ
nightlife,Phoenix,Stand Up Live,$$,3.0,523,AZ
nightlife,Glendale,"Ohya Sushi, Korean Kitchen & Bar",$$,3.5,517,AZ
nightlife,Scottsdale,Second Story Restaurant & Liquor Bar,$$,4.5,514,AZ
nightlife,Chandler,Singing Pandas Asian Restaurant & Bar,$$,4.5,510,AZ
nightlife,Phoenix,Forno 301,$$,4.5,508,AZ
nightlife,Peoria,Firebirds Wood Fired Grill,$$,4.0,507,AZ
nightlife,Chandler,The Brickyard Downtown,$$,4.5,506,AZ
nightlife,Phoenix,George and Dragon Pub,$$,3.5,504,AZ
nightlife,Scottsdale,Scottsdale Beer Company,$$,4.0,504,AZ
nightlife,Scottsdale,Dierks Bentley's Whiskey Row,$$,3.5,503,AZ
nightlife,Scottsdale,Kazimierz Wine & Whiskey Bar,$$,4.0,503,AZ
nightlife,Chandler,The Ivy,$$,4.0,493,AZ
nightlife,Phoenix,Santisi Brothers Pizzeria & Sports Grill,$$,4.0,493,AZ
nightlife,Phoenix,Urban Beans,$$,3.5,489,AZ
nightlife,Tempe,Bar Louie - Tempe Marketplace,$$,3.0,486,AZ
nightlife,Tempe,VinciTorio's,$$,4.0,485,AZ
nightlife,Peoria,Revolu Modern Taqueria + Bar,$$,4.0,480,AZ
nightlife,Scottsdale,Twin Peaks,$$,4.0,476,AZ
nightlife,Scottsdale,Old Town Tortilla Factory,$$,3.0,476,AZ
nightlife,Phoenix,Matt's Big Breakfast,$$,3.5,474,AZ
nightlife,Scottsdale,ZuZu,$$,4.0,472,AZ
nightlife,Phoenix,The Porch,$$,4.0,471,AZ
