category,city,name,price,rating,review_count,state
shopping,Hoover,Buy Buy Baby,$$,2.5,8,AL
shopping,Pelham,Walmart Supercenter,$,3.0,8,AL
shopping,Birmingham,The Trak Shak,$$,4.0,8,AL
shopping,Hoover,Michaels,$$,3.0,8,AL
shopping,Birmingham,Sprint Store,$$$,2.0,8,AL
shopping,Hoover,Wrapsody - Hoover,$$,4.0,8,AL
shopping,Birmingham,Paper Source,$$$,4.5,8,AL
shopping,Calera,Alabama Furniture Market,$$,4.5,8,AL
shopping,Homewood,Ollie's Bargain Outlet,$,4.0,8,AL
shopping,Birmingham,The Fitting Touch,$$$,1.5,8,AL
shopping,Bessemer,Publix Store Markets,$$,4.0,8,AL
shopping,Pelham,Nichols Outfitters,$$,4.5,8,AL
shopping,Hoover,Sears Outlet,$$,2.5,8,AL
shopping,Trussville,Birmingham Pistol Wholesale,$$,4.0,8,AL
shopping,Bessemer,Walmart Supercenter,$,2.5,8,AL
shopping,Birmingham,Bailey Brothers Music Company,$$,4.0,8,AL
shopping,Pleasant Grove,FOP Range,$,4.5,8,AL
shopping,Birmingham,Main Street Florist,$$$,2.5,8,AL
shopping,Birmingham,Lowe's Home Improvement Warehouse of Inverness,$$,2.0,8,AL
shopping,Gardendale,Gardendale Flea Mall & Antique Center,$$,3.5,8,AL
shopping,Birmingham,Mountain High Outfitters,$$$,4.0,8,AL
shopping,Trussville,Shirley's Florist & Events,$$,3.5,7,AL
shopping,Alabaster,Target,$$,4.0,7,AL
shopping,Birmingham,Bath & Body Works,$$,4.5,7,AL
shopping,Birmingham,Gus Mayer,$$$,3.5,7,AL
shopping,Birmingham,Hibbett Sports,$$,2.0,7,AL
shopping,Homewood,Cvs Pharmacy,$$,3.5,7,AL
shopping,Trussville,Academy Sports + Outdoors,$$,3.0,7,AL
shopping,Calera,Publix Supermarket - Calera Crossings,$$,4.0,7,AL
shopping,Birmingham,Sur La Table,$$,4.5,7,AL
shopping,Hoover,The Salvation Army Family Store & Donation Center,$,4.5,7,AL
shopping,Birmingham,Walmart Neighborhood Market,$$,2.5,7,AL
shopping,Hoover,Once Upon a Child - Hoover,$,4.0,7,AL
shopping,Birmingham,Mission Possible Bargain Center,$$$,3.5,7,AL
shopping,Birmingham,M·A·C The Summit,$$,5.0,7,AL
shopping,Homewood,Homewood Pharmacy,$$,5.0,7,AL
shopping,Trussville,American Freight Furniture and Mattress,$$,1.0,7,AL
shopping,Birmingham,Bromberg's,$$$$,4.5,7,AL
shopping,Alabaster,Old Navy,$$,3.5,7,AL
shopping,Trussville,Walgreens,$$,2.0,7,AL
shopping,Birmingham,SHOPPE,$$,5.0,7,AL
shopping,Birmingham,Pine Hill Farms,$$$,3.0,7,AL
shopping,Vestavia,Second Hand Rose,$$,2.5,7,AL
shopping,Birmingham,Naked Art,$$$,4.5,7,AL
shopping,Birmingham,Style Encore - Inverness,$$,3.5,7,AL
shopping,Alabaster,Publix,$$,3.5,7,AL
shopping,Birmingham,Jared The Galleria of Jewelry,$$$,2.5,7,AL
shopping,Birmingham,Lowe's,$,3.5,7,AL
shopping,Birmingham,Brooks Brothers,$$$$,3.0,7,AL
shopping,Hoover,Anthony & Co. Jewelers,$$,5.0,7,AL
shopping,Hoover,Precision Tactical Arms Company,$$$,4.0,7,AL
shopping,Vestavia,Williams-Sonoma,$$$,3.0,7,AL
shopping,Alabaster,America's Thrift Stores,$,3.0,7,AL
shopping,Birmingham,Zales Jewelers,$$$$,1.0,7,AL
shopping,Birmingham,Walgreens,$$,2.0,7,AL
shopping,Birmingham,Vapor Thrift Store,$,3.0,7,AL
shopping,Hoover,Schaeffer Eye Center,$$,3.5,7,AL
shopping,Fairfield,The Foundry Thrift Store,$,4.0,7,AL
shopping,Birmingham,Walmart Neighborhood Market,$,3.0,7,AL
shopping,Birmingham,Dee's Alabama Beverage Co & Package Store,$$,3.5,7,AL
shopping,Birmingham,Hanna Antiques Mall,$$,4.5,7,AL
shopping,Birmingham,Lovelady Thrift Store,$$$,3.5,7,AL
shopping,Birmingham,Ambiance,$$,3.5,7,AL
shopping,Birmingham,Bedzzz Express,$$,5.0,6,AL
shopping,Birmingham,Kendra Scott,$$,3.5,6,AL
shopping,Birmingham,Lewie's Appliance Used Sales & Service,$,3.0,6,AL
shopping,Birmingham,Gap,$$,4.5,6,AL
shopping,Birmingham,Leaf & Petal,$$,5.0,6,AL
shopping,Bessemer,Winn-Dixie,$$,4.0,6,AL
shopping,Birmingham,Fifth Avenue Antiques,$$,3.5,6,AL
shopping,Birmingham,Club Duquette,$$,5.0,6,AL
shopping,Irondale,Dollar Tree Stores,$,4.5,6,AL
shopping,Birmingham,Ivory & White,$$$,4.5,6,AL
shopping,Birmingham,GameStop,$$,4.5,6,AL
shopping,Birmingham,Leaf & Petal,$$,4.5,6,AL
shopping,Fultondale,JCPenney,$$,2.5,6,AL
shopping,Birmingham,The Vape Loft,$$,5.0,6,AL
shopping,Birmingham,Collier's Nursery,$$,4.5,6,AL
shopping,Trussville,JCPenney,$$,3.5,6,AL
shopping,Birmingham,Forstall Art Center,$$,4.0,6,AL
shopping,Birmingham,DICK'S Sporting Goods,$$,3.5,6,AL
shopping,Birmingham,New Balance Birmingham,$$$,4.0,6,AL
shopping,Trussville,Books-A-Million,$,3.0,6,AL
shopping,Alabaster,Ulta Beauty,$,2.0,6,AL
shopping,Fultondale,Ross Dress for Less,$,2.0,6,AL
shopping,Birmingham,Urban Home Market,$$$,4.5,6,AL
shopping,Birmingham,Mountain High Outfitters,$$$,4.5,6,AL
shopping,Trussville,Batteries Plus Bulbs,$$,4.0,6,AL
shopping,Birmingham,Legion,$$$$,2.5,6,AL
shopping,Homewood,Restaurant Depot,$$,4.0,6,AL
shopping,Birmingham,Verizon,$$$,1.5,6,AL
shopping,Homewood,Batteries Plus Bulbs,$$$$,3.5,6,AL
shopping,Birmingham,Leaf & Petal,$$,3.5,6,AL
shopping,Birmingham,Burlington Coat Factory Warehouse,$,4.5,6,AL
shopping,Hoover,Shoe Carnival,$$,3.0,6,AL
shopping,Vestavia,Jos. A. Bank,$$,2.0,6,AL
shopping,Birmingham,The Eye Place,$$,4.5,6,AL
shopping,Birmingham,Bloom and Petal,$$,4.5,6,AL
shopping,Fairfield,The Home Depot,$,3.0,6,AL
shopping,Birmingham,Ulta Beauty,$$,4.5,6,AL
shopping,Birmingham,Verizon,$$$,2.5,6,AL
shopping,Birmingham,Kay Jewelers,$$$$,2.0,6,AL
shopping,Pelham,Walgreens,$,3.0,6,AL
shopping,Birmingham,Bama Vapor,$$,3.5,6,AL
shopping,Homewood,CVS Pharmacy,$$$,3.0,6,AL
shopping,Mountain Brook,Bromberg's,$$$$,2.5,6,AL
shopping,Birmingham,Spencer's,$$,3.5,6,AL
shopping,Birmingham,lululemon athletica,$$$$,3.5,6,AL
shopping,Hoover,America's Best Contacts & Eyeglasses,$$,3.0,6,AL
shopping,Vestavia,Elite Nutrition,$,4.5,6,AL
shopping,Center Point,Heaven Cent Thrift,$,4.0,6,AL
shopping,Bessemer,Michaels,$$,3.5,6,AL
shopping,Birmingham,Hanna's Garden Shop,$$,4.5,6,AL
shopping,Homewood,Big Lots,$$,4.0,6,AL
shopping,Birmingham,Stock & Trade Design,$$,2.5,6,AL
shopping,Birmingham,Hudson News,$$$,3.0,6,AL
shopping,Birmingham,Lotus Boutique,$$,4.5,6,AL
shopping,Hoover,ULTA Beauty,$$,4.5,5,AL
shopping,Birmingham,Charming Charlie - Birmingham,$,4.0,5,AL
shopping,Birmingham,The LEGO Store,$$,5.0,5,AL
shopping,Birmingham,Birmingham Oddities,$$,5.0,5,AL
shopping,Birmingham,Dollar Tree Stores,$,3.0,5,AL
shopping,Birmingham,Kohl's Trussville,$$,3.0,5,AL
shopping,Birmingham,Winn-Dixie,$$,3.5,5,AL
shopping,Birmingham,DSW Designer Shoe Warehouse,$$,2.5,5,AL
shopping,Birmingham,La-Z-Boy Furniture Galleries,$$,1.0,5,AL
shopping,Leeds,Walmart Supercenter,$,2.0,5,AL
shopping,Hueytown,Walgreens,$$,3.5,5,AL
shopping,Birmingham,Hobby Lobby,$$,5.0,5,AL
shopping,Birmingham,Cabinets To Go,$,4.0,5,AL
shopping,Birmingham,CVS Pharmacy,$$,3.0,5,AL
shopping,Birmingham,Anthropologie,$$$,2.5,5,AL
shopping,Birmingham,Walmart Supercenter,$$,2.0,5,AL
shopping,Birmingham,Vaper Forge,$$,5.0,5,AL
shopping,Birmingham,Victoria's Secret,$$$,4.0,5,AL
shopping,Alabaster,Ross Dress for Less,$$,3.5,5,AL
shopping,Birmingham,Cigars & More,$$,4.5,5,AL
shopping,Fultondale,Winn-Dixie,$$,2.5,5,AL
shopping,Hoover,Men's Wearhouse,$$$,3.0,5,AL
shopping,Birmingham,Ross Dress for Less,$,3.0,5,AL
shopping,Birmingham,LensCrafters,$$,5.0,5,AL
shopping,Birmingham,Athleta,$$$,3.0,5,AL
shopping,Hoover,CVS Pharmacy,$$,3.0,5,AL
shopping,Bessemer,Jewelers Kay,$$$$,2.0,5,AL
shopping,Birmingham,The Vitamin Shoppe,$$,4.0,5,AL
shopping,Trussville,Dollar Tree,$,3.5,5,AL
shopping,Homewood,Homewood Musical Instrument Co,$$,5.0,5,AL
shopping,Birmingham,PGA TOUR Superstore - Birmingham,$$$,2.0,5,AL
shopping,Hoover,Pearle Vision,$$$,3.5,5,AL
shopping,Birmingham,AT&T Store,$$$,3.5,5,AL
shopping,Leeds,Le Creuset,$$$,5.0,5,AL
shopping,Vestavia Hills,Stein Mart,$$,3.5,5,AL
shopping,Homewood,Floor & Decor,$$,5.0,5,AL
shopping,Birmingham,Walgreens,$,4.0,5,AL
shopping,Trussville,Williams Orchard & Nursery,$$,4.5,5,AL
shopping,Birmingham,Bob's Comics,$,4.0,5,AL
shopping,Alabaster,Books-A-Million,$$,3.5,5,AL
shopping,Birmingham,Sounds Great Stereo,$$,4.0,5,AL
shopping,Homewood,EyeCare Associates,$$,4.5,5,AL
shopping,Trussville,Winn-Dixie,$$,2.0,5,AL
shopping,Birmingham,Bella Bridesmaids,$$$,4.0,5,AL
shopping,Alabaster,JCPenney,$$,2.5,5,AL
shopping,Birmingham,American Eagle Outfitters,$$,2.5,5,AL
shopping,Birmingham,Office Depot,$$,2.5,5,AL
shopping,Hoover,iFixandRepair,$$,2.5,5,AL
shopping,Chelsea,Tractor Supply Company,$,3.0,4,AL
shopping,Birmingham,Cvs Pharmacy,$$,4.5,4,AL
shopping,Birmingham,Alabama Outdoors,$$,5.0,4,AL
shopping,Vestavia,Walgreens,$$,4.5,4,AL
shopping,Birmingham,Nilipour Oriental Rugs,$$$,4.0,4,AL
shopping,Leeds,American Eagle Outfitters,$$,3.5,4,AL
shopping,Cahaba Heights,Learning Express Toys,$$$,3.0,4,AL
shopping,Birmingham,Alabama Art Supply,$$,5.0,4,AL
shopping,Birmingham,Stickandstrum Academy,$$,5.0,4,AL
shopping,Birmingham,Walgreens,$$,2.5,4,AL
shopping,Hoover,Cellairis,$$$$,4.0,4,AL
shopping,Bessemer,Dollar General Store,$,2.0,4,AL
shopping,Birmingham,Bath & Body Works,$$,4.5,4,AL
shopping,Birmingham,Wee Peat Boutique,$$$,3.0,4,AL
shopping,Birmingham,Office Depot,$$$,4.0,4,AL
shopping,Birmingham,Edwin Watts Golf,$$$,4.0,4,AL
shopping,Birmingham,Wright Equipment,$$,5.0,4,AL
shopping,Westover,J & J Junk Sale,$,2.5,4,AL
shopping,Trussville,Game Stop,$$,5.0,4,AL
shopping,Birmingham,Walgreens,$$,3.5,4,AL
shopping,Birmingham,Medaus Pharmacy,$$,3.0,4,AL
shopping,Mountain Brook,The Pink Tulip - Cahaba Village,$$$,4.5,4,AL
shopping,Birmingham,King Cotton Fabrics,$$$$,3.0,4,AL
shopping,Birmingham,Family Leisure - Birmingham,$$,3.0,4,AL
shopping,Birmingham,Chalkville Ace Hardware,$$,4.0,4,AL
shopping,Irondale,Superior Comics and Games,$$,4.0,4,AL
shopping,"Mountain Brook,",Smith Variety,$$,4.0,4,AL
shopping,Birmingham,Cahaba Cycles - Cahaba Heights,$$,4.5,4,AL
shopping,Hoover,Walgreens,$$,4.0,4,AL
shopping,Hoover,Hot Topic,$$,3.5,4,AL
shopping,Center Point,Warren Family Garden Center & Nursey,$$,3.5,4,AL
shopping,Birmingham,Marshall's,$$,4.0,4,AL
shopping,Alabaster,Walmart Neighborhood Market,$$,4.5,4,AL
shopping,Homewood,Sikes Children's Shoes,$$$,5.0,4,AL
shopping,Birmingham,Four Corners Gallery,$$,5.0,4,AL
shopping,Birmingham,Homegoods,$,4.0,4,AL
shopping,Birmingham,Molly Green,$$$,4.5,4,AL
shopping,Birmingham,Mazer Appliance,$,4.0,4,AL
shopping,Vestavia,west elm,$$$,4.5,4,AL
shopping,Helena,By George,$,4.0,4,AL
shopping,Leeds,Old Navy Outlet,$$,2.5,4,AL
shopping,Birmingham,uBreakiFix,$$,5.0,4,AL
shopping,Birmingham,Target Optical,$$,2.0,4,AL
shopping,Birmingham,Flip Flops & What Nots,$$,4.0,4,AL
shopping,Birmingham,Michaels,$,4.5,4,AL
shopping,Birmingham,Walgreens,$,3.5,4,AL
shopping,Irondale,Office Depot,$$,3.5,4,AL
shopping,Birmingham,Dollar Tree Stores,$,4.0,4,AL
shopping,Birmingham,Hoover Antique Gallery,$$,4.0,4,AL
shopping,Birmingham,EmbroidMe of Birmingham,$,5.0,4,AL
shopping,Birmingham,Marshalls,$$,3.5,4,AL
shopping,Leeds,Coach,$$$,3.5,4,AL
shopping,Gardendale,AT&T Store,$$$,2.0,4,AL
shopping,Trussville,At Home,$$,4.0,4,AL
shopping,Birmingham,Office Depot,$$,2.5,4,AL
shopping,Birmingham,Little Hardware,$$,4.0,4,AL
shopping,Birmingham,CVS Pharmacy,$$,4.0,4,AL
shopping,Birmingham,Bama Fever Tiger Pride,$$,4.5,4,AL
shopping,Birmingham,AT&T Store,$$,3.5,4,AL
shopping,Birmingham,Big Lots,$$,3.0,4,AL
shopping,Birmingham,Royal Furniture - Birmingham,$$,4.5,4,AL
shopping,Hoover,Rack Room Shoes,$$,3.5,4,AL
shopping,Birmingham,CVS Pharmacy,$$,3.0,4,AL
shopping,Birmingham,Burlington Coat Factory,$$,4.5,4,AL
shopping,Birmingham,Old Navy,$$,2.0,4,AL
shopping,Birmingham,Gadget Geeks,$,2.0,4,AL
shopping,Birmingham,Sally Beauty Supply,$$$,3.0,4,AL
shopping,Birmingham,Z Gallerie,$$,4.0,4,AL
shopping,Birmingham,Beauty & Beyond,$$,4.5,4,AL
shopping,Chelsea,Chelsea Antiques,$$,4.5,3,AL
shopping,Birmingham,Victoria's Secret,$$,3.0,3,AL
shopping,Birmingham,Verizon,$$,3.5,3,AL
shopping,Birmingham,In The Making,$$,5.0,3,AL
shopping,Birmingham,Sewing Machine Mart,$$$,4.0,3,AL
shopping,Birmingham,FitnessZone,$$,5.0,3,AL
shopping,Birmingham,Allen Edmonds,$$$$,3.5,3,AL
shopping,Hoover,AT&T Store,$$$,2.5,3,AL
shopping,Chelsea,2 Girls & a Dog Boutique,$$,5.0,3,AL
shopping,Fultondale,Books-A-Million,$$,3.0,3,AL
shopping,Fairfield,United Thrift Store,$,4.0,3,AL
shopping,Trussville,Bath & Body Works,$$,4.5,3,AL
shopping,Anchorage,"Downtown Bicycle Rental, Sales and Repair",$$,5.0,90,AK
shopping,Anchorage,Title Wave Books,$,4.0,79,AK
shopping,Anchorage,The Kobuk,$,4.5,76,AK
shopping,Anchorage,REI,$$$,3.5,62,AK
shopping,Anchorage,Costco,$$,3.0,58,AK
shopping,Anchorage,Fred Meyer,$$,3.0,52,AK
shopping,Anchorage,Anchorage 5th Avenue Mall,$$,3.5,48,AK
shopping,Anchorage,Alaska Wild Berry Products,$$,4.0,47,AK
shopping,Anchorage,Nordstrom Anchorage,$$$,3.5,47,AK
shopping,Anchorage,Stanton Optical,$$,1.5,46,AK
shopping,Anchorage,Barnes & Noble Booksellers,$$,3.0,45,AK
shopping,Anchorage,The Writer's Block Bookstore & Cafe,$,4.5,42,AK
shopping,Anchorage,Apple Store,$$$,3.0,41,AK
shopping,Anchorage,Costco,$$,4.0,41,AK
shopping,Anchorage,Bailey's Furniture,$$$,2.0,40,AK
shopping,Anchorage,Walmart Supercenter,$$,2.0,37,AK
shopping,Anchorage,Michael's Jewelers,$$$,4.5,34,AK
shopping,Anchorage,Fred Meyer,$$,3.5,32,AK
shopping,Anchorage,Target,$$,3.0,31,AK
shopping,Anchorage,Best Buy - Anchorage,$$,3.0,31,AK
shopping,Anchorage,Cabela's,$$,3.5,31,AK
shopping,Anchorage,David's Bridal,$$,2.5,30,AK
shopping,Anchorage,Walgreens,$$,2.0,29,AK
shopping,Anchorage,Anderson's Bride,$$$,2.5,28,AK
shopping,Anchorage,Reliable Appliance,$$,4.0,28,AK
