category,city,name,price,rating,review_count,state
restaurants,Birmingham,Hot and Hot Fish Club,$$$,4.0,240,AL
restaurants,Birmingham,Seasons 52,$$,4.0,239,AL
restaurants,Hoover,Jakes Soul Food Cafe,$$,4.5,237,AL
restaurants,Birmingham,Eugene's Hot Chicken,$$,4.5,236,AL
restaurants,Birmingham,Niki's West Steak And Seafood Restaurant,$$,4.0,235,AL
restaurants,Hoover,Baha Burger,$,4.5,228,AL
restaurants,Birmingham,The Alabama Biscuit Co.,$$,3.5,227,AL
restaurants,Birmingham,OvenBird,$$$,4.0,226,AL
restaurants,Birmingham,Wasabi Juan's,$$,4.0,226,AL
restaurants,North Birmingham,Cantina Laredo,$$,3.0,223,AL
restaurants,Birmingham,Five Point Public House Oyster Bar,$$,4.0,223,AL
restaurants,Birmingham,Surin West,$$,3.5,219,AL
restaurants,Birmingham,Delta Blues Hot Tamales,$$,4.5,218,AL
restaurants,Birmingham,Makarios,$$,4.0,218,AL
restaurants,Birmingham,Pies & Pints,$$,4.0,218,AL
restaurants,Birmingham,Avondale Common House,$$,4.5,210,AL
restaurants,Birmingham,Iron City Bham,$$,4.0,207,AL
restaurants,Hoover,Jim 'N Nick's Bar-B-Q,$$,4.0,206,AL
restaurants,Birmingham,Texas de Brazil,$$$,4.0,203,AL
restaurants,Birmingham,Urban Cookhouse,$$,4.0,202,AL
restaurants,Alabaster,Joe's Italian,$$,4.0,201,AL
restaurants,Birmingham,Blue Pacific At Hoover Foodmart,$,4.5,198,AL
restaurants,Hoover,The Cajun Steamer,$$,3.5,195,AL
restaurants,Birmingham,The Filling Station,$$,4.0,195,AL
restaurants,Birmingham,Cocina Superior,$$,3.5,193,AL
restaurants,Birmingham,The Pizitz Food Hall,$$,4.0,192,AL
restaurants,Birmingham,Nori Thai and Sushi Restaurant,$$,4.5,190,AL
restaurants,Birmingham,The Collins Bar,$$,4.5,188,AL
restaurants,Birmingham,Over Easy,$$,3.5,187,AL
restaurants,Birmingham,Bellini's Ristorante & Bar,$$,4.0,185,AL
restaurants,Hoover,Mr. Chens Authentic Chinese Cooking,$$,4.0,185,AL
restaurants,Vestavia Hills,Twisted Root Burger Co - Birmingham,$$,4.0,185,AL
restaurants,Birmingham,Al's Deli & Grill,$,4.0,185,AL
restaurants,Homewood,Big Bad Breakfast,$$,4.0,183,AL
restaurants,Birmingham,The Fig Tree,$$,4.0,181,AL
restaurants,Birmingham,Brät Brot,$$,4.5,181,AL
restaurants,Homewood,Real & Rosemary,$$,4.0,181,AL
restaurants,Birmingham,T-Bone's Authentic Philly Style Cheesesteaks and Hoagies,$,4.5,180,AL
restaurants,Birmingham,The Original Pancake House,$$,4.0,178,AL
restaurants,Birmingham,Giuseppe's Cafe,$$,4.5,177,AL
restaurants,Birmingham,Mugshots Grill and Bar,$$,2.5,176,AL
restaurants,Birmingham,Sky Castle,$$,3.5,175,AL
restaurants,Birmingham,Shiki,$$,4.5,168,AL
restaurants,Birmingham,Taqueria Mexico,$$,4.0,168,AL
restaurants,Bessemer,Bright Star Restaurant,$$,4.0,167,AL
restaurants,Birmingham,Metro Diner,$$,4.0,167,AL
restaurants,Birmingham,Roots & Revelry,$$,4.0,164,AL
restaurants,Homewood,Holler & Dash Biscuit House,$$,3.5,163,AL
restaurants,Birmingham,Superior Grill,$$,3.0,161,AL
restaurants,Birmingham,Black Market Bar + Grill,$$,3.5,160,AL
restaurants,Birmingham,Woodlawn Cycle Cafe,$$,4.5,159,AL
restaurants,Vestavia,Mugshots Grill & Bar - Vestavia,$$,3.5,159,AL
restaurants,Birmingham,Surin 280,$$,3.5,158,AL
restaurants,Birmingham,Brio Tuscan Grille,$$,3.5,157,AL
restaurants,Birmingham,P.F. Chang's,$$,3.5,157,AL
restaurants,Birmingham,The Rougaroux,$$,4.0,156,AL
restaurants,Birmingham,Grille 29,$$,4.0,156,AL
restaurants,Hoover,J. Alexander's Redlands Grill,$$,4.0,155,AL
restaurants,Hoover,Baumhower's Victory Grille,$$,3.0,154,AL
restaurants,Leeds,Rusty's Bar-B-Q,$$,4.0,153,AL
restaurants,Hoover,Jubilee Joe's Cajun Seafood Restaurant,$$,3.5,153,AL
restaurants,Hoover,Front Porch,$$,4.5,150,AL
restaurants,Birmingham,Bettola,$$,4.0,150,AL
restaurants,Birmingham,Mudtown Eat & Drink,$$,4.0,149,AL
restaurants,Birmingham,Sitar Indian Restaurant,$$,3.5,149,AL
restaurants,Hoover,First Watch,$$,4.0,148,AL
restaurants,Hoover,Steak ’n Shake,$,2.0,145,AL
restaurants,Birmingham,EastWest,$$,4.5,143,AL
restaurants,Birmingham,Silver Coin Indian Grill,$$,4.0,141,AL
restaurants,Birmingham,Ocean,$$$,4.0,140,AL
restaurants,Birmingham,Black Market Bar And Grill,$$,3.5,139,AL
restaurants,Homewood,Mr Chen's,$,4.0,138,AL
restaurants,Birmingham,Shake Shack,$$,3.5,138,AL
restaurants,Birmingham,Urban Cookhouse,$,4.0,138,AL
restaurants,Birmingham,Masaman Thai Kitchen,$,4.5,138,AL
restaurants,Birmingham,Mile End Delicatessen - Birmingham,$$,4.0,136,AL
restaurants,Birmingham,Jinsei Sushi,$$$,4.0,134,AL
restaurants,Birmingham,Taj India,$$,4.0,134,AL
restaurants,Birmingham,Fleming's Prime Steakhouse & Wine Bar,$$$,4.0,134,AL
restaurants,Pelham,Margarita Grill,$$,3.5,134,AL
restaurants,Hoover,Twin Peaks Restaurant,$$,3.5,134,AL
restaurants,Birmingham,Topgolf,$$,3.5,133,AL
restaurants,Birmingham,Bottega Cafe,$$,4.0,132,AL
restaurants,Birmingham,Little Donkey,$$,3.5,132,AL
restaurants,Birmingham,The Red Cat,$,4.5,131,AL
restaurants,Birmingham,Tortugas Pizza,$$,4.5,131,AL
restaurants,Birmingham,Taste of Thailand,$$,4.0,130,AL
restaurants,Birmingham,Bottega Italian Restaurant,$$$,4.0,130,AL
restaurants,Birmingham,Edgar's Bakery and Cafe,$,3.5,130,AL
restaurants,Homewood,Hickory Tavern,$$,3.0,129,AL
restaurants,Birmingham,Parish Seafood And Oyster House,$$,3.5,128,AL
restaurants,Hoover,Stix Restaurant,$$,3.0,127,AL
restaurants,Birmingham,Romano's Macaroni Grill,$$,2.0,127,AL
restaurants,Vestavia Hills,Martins Bar-B-Que Joint- Vestavia Hills,$$,4.0,126,AL
restaurants,Birmingham,Ruth's Chris Steak House - Birmingham,$$$,3.5,126,AL
restaurants,Birmingham,Shu Shop,$$,4.0,125,AL
restaurants,Homewood,Chili's,$$,1.5,125,AL
restaurants,Hoover,Brixx Wood Fired Pizza,$$,4.0,124,AL
restaurants,Birmingham,Chez Lulu,$$,4.0,124,AL
restaurants,Birmingham,Landry's Seafood House,$$$,3.0,123,AL
restaurants,Hoover,Vecchia Pizzeria & Mercato,$$,4.0,123,AL
restaurants,Birmingham,Rodney Scott’s BBQ,$$,4.0,123,AL
restaurants,Birmingham,The Garage Cafe,$,4.5,123,AL
restaurants,Birmingham,Abhi Eatery and Bar,$$,4.5,122,AL
restaurants,Hoover,Bonefish Grill,$$,4.0,121,AL
restaurants,Mountain Brook,Davenport's Pizza Palace,$$,4.0,121,AL
restaurants,Birmingham,Octane Uptown,$,4.0,121,AL
restaurants,Birmingham,Ginza Sushi and Korean Barbecue,$$,3.5,120,AL
restaurants,Birmingham,Brick & Tin,$$,4.5,120,AL
restaurants,Birmingham,IKKO Japanese Fusion,$$,3.5,120,AL
restaurants,Vestavia,Miss Myra's Pit Bar-B-Q,$$,3.5,119,AL
restaurants,Homewood,SoHo Social Homewood,$$,4.0,119,AL
restaurants,Birmingham,Great Wall Chinese Restaurant,$$,4.0,119,AL
restaurants,Birmingham,The Woolworth Recreation and Refreshment,$$,4.5,119,AL
restaurants,Birmingham,The Essential,$$,4.0,118,AL
restaurants,Birmingham,The Lab Bar and Kitchen,$$,4.0,118,AL
restaurants,Birmingham,Cafe Dupont,$$$,4.5,118,AL
restaurants,Birmingham,The Marble Ring,$$,4.0,116,AL
restaurants,Birmingham,Bayleaf Authentic Indian Cuisine,$$,4.5,116,AL
restaurants,Birmingham,Falafel cafe,$,5.0,115,AL
restaurants,Birmingham,Little Savannah Restaurant & Bar,$$,4.0,115,AL
restaurants,Birmingham,Taco Mama - The Summit,$$,4.0,114,AL
restaurants,Birmingham,Amore Ristorante Italiano,$$,4.5,112,AL
restaurants,Trussville,Jim 'N Nick's Bar-B-Q,$$,4.0,111,AL
restaurants,Birmingham,Crazy Cajuns' Boiling Pot,$$,3.5,110,AL
restaurants,Irondale,Sushi Village,$$,4.0,109,AL
restaurants,Birmingham,Cantina Tortilla Grill,$$,3.5,109,AL
restaurants,Birmingham,Galley & Garden,$$$,4.0,109,AL
restaurants,Hoover,O Sushi,$$,4.0,108,AL
restaurants,Birmingham,Los Dos Hermanos Taco Truck,$,5.0,108,AL
restaurants,Birmingham,Jim 'N Nick's Bar-B-Q,$$,3.0,108,AL
restaurants,Birmingham,Dave & Buster’s,$$,3.0,108,AL
restaurants,Birmingham,Brick & Tin,$$,4.0,107,AL
restaurants,Bessemer,Boateng's Cajun Creation,$$,4.0,107,AL
restaurants,Vestavia Hills,Iguana Grill,$$,4.0,105,AL
restaurants,Birmingham,Ono Poké,$$,4.5,105,AL
restaurants,Birmingham,Tropicaleo,$$,4.0,105,AL
restaurants,Birmingham,Church Street Coffee and Books,$,4.5,105,AL
restaurants,Birmingham,Miami Fusion Cafe,$$,4.5,105,AL
restaurants,Vestavia Hills,Samurai Japan,$$,4.5,104,AL
restaurants,Birmingham,Hotbox,$$,4.5,104,AL
restaurants,Alabaster,Champy's Famous Fried Chicken,$$,4.0,104,AL
restaurants,Hoover,Olive Garden Italian Restaurant,$$,3.0,103,AL
restaurants,Birmingham,Pho Que Huong Vietnamese Restaurant,$,3.5,103,AL
restaurants,Hoover,Outback Steakhouse,$$,2.5,102,AL
restaurants,Homewood,Pizzeria GM,$$,4.0,100,AL
restaurants,Hoover,Ragtime Cafe,$$,4.0,100,AL
restaurants,Birmingham,Pho 280,$$,4.0,99,AL
restaurants,Birmingham,Demetri's BBQ,$,3.5,98,AL
restaurants,Irondale,Irondale Cafe,$,4.0,98,AL
restaurants,Birmingham,Pho Pho Vietnamese & Sushi Bar,$$,3.5,98,AL
restaurants,Homewood,Hero Doughnuts,$$,4.5,97,AL
restaurants,Birmingham,Bogue's,$,3.5,96,AL
restaurants,Bessemer,Bob Sykes Barbeque,$$,4.0,96,AL
restaurants,Pelham,Cajun Boys and Our Poboys,$$,3.5,96,AL
restaurants,Birmingham,Seoul Restaurant,$$,3.5,95,AL
restaurants,Birmingham,Sushi Village 280,$$,4.0,95,AL
restaurants,Birmingham,Moe's Original Bar B Que,$$,4.0,95,AL
restaurants,Charlotte,Brixx Wood Fired Pizza,$$,3.0,105,NC
restaurants,Birmingham,Full Moon BBQ,$$,3.5,95,AL
restaurants,Birmingham,"MOOYAH Burgers, Fries & Shakes",$$,3.5,94,AL
restaurants,Hoover,Kome,$$,4.5,93,AL
restaurants,Birmingham,Bistro 218,$$$,4.5,92,AL
restaurants,Birmingham,Hot Diggity Dogs,$,4.5,92,AL
restaurants,Vestavia Hills,First Watch,$$,4.0,92,AL
restaurants,Homewood,Jim 'N Nick's Bar-B-Q,$$,3.5,92,AL
restaurants,Hoover,Tip Top Grill,$,4.0,91,AL
restaurants,Birmingham,O'Henry's Coffees,$,4.0,91,AL
restaurants,Birmingham,First Watch,$$,4.0,90,AL
restaurants,Birmingham,Back Forty Beer Company Birmingham,$$,4.5,89,AL
restaurants,Birmingham,Mr P's Butcher Shop & Deli,$,4.5,89,AL
restaurants,Birmingham,On Tap Sports Cafe,$$,3.0,89,AL
restaurants,Birmingham,Birmingham Breadworks,$,4.5,89,AL
restaurants,Hoover,Rock-N-Roll Sushi - Hoover,$$,3.5,89,AL
restaurants,Birmingham,Dave's Pizza,$$,4.0,89,AL
restaurants,Birmingham,Taco Morro Loco,$,4.0,88,AL
restaurants,Birmingham,Satterfield's Restaurant,$$$,4.5,88,AL
restaurants,Pelham,Nino's Italian Restaurant,$$,4.0,87,AL
restaurants,Mountain Brook,Taco Mama - Mountain Brook,$$,4.0,87,AL
restaurants,Birmingham,Taco Casa,$,4.0,87,AL
restaurants,Birmingham,Las Trojas Cantina,$$,3.5,87,AL
restaurants,Vestavia,The Ridge Eat & Drink,$$,4.0,87,AL
restaurants,Birmingham,Carrabba's Italian Grill,$$,3.5,86,AL
restaurants,Birmingham,Olive Branch,$$,4.5,86,AL
restaurants,Alabaster,Jim 'N Nick's Bar-B-Q,$$,3.5,86,AL
restaurants,Vestavia hills,Blackwells,$$,3.0,85,AL
restaurants,Homewood,Johnny's Restaurant,$$,4.5,85,AL
restaurants,Trussville,Rock-N-Roll Sushi,$$,3.5,85,AL
restaurants,Birmingham,Costas,$$,3.5,85,AL
restaurants,Homewood,The Seafood King,$$,4.0,84,AL
restaurants,Birmingham,"MOOYAH Burgers, Fries & Shakes",$$,3.5,84,AL
restaurants,Birmingham,Black Pearl Asian Cuisine,$$,4.0,84,AL
restaurants,Hoover,Pazzo! Big Slice Pizza,$$,3.0,83,AL
restaurants,Birmingham,Harvest Restaurant & Bar,$$,4.0,83,AL
restaurants,Birmingham,BrickTop's,$$,4.0,83,AL
restaurants,Birmingham,Michael's Steaks and Seafood,$$$,3.5,83,AL
restaurants,Birmingham,Salem's Diner,$,4.5,82,AL
restaurants,Hoover,Chow Town,$$,3.0,82,AL
restaurants,Birmingham,Pieology Pizzeria,$,3.5,82,AL
restaurants,Homewood,Taco Mama - Edgewood,$$,4.0,82,AL
restaurants,Birmingham,Red Robin Gourmet Burgers,$$,2.5,82,AL
restaurants,Hoover,Saltgrass Steak House,$$,3.5,81,AL
restaurants,Mountain Brook,Nothing But Noodles,$$,3.5,80,AL
restaurants,Alabaster,Chubbfathers,$$,4.5,80,AL
restaurants,Birmingham,Los Amigos Mexican Restaurant,$,4.0,80,AL
restaurants,Vestavia Hills,Kool Korner Sandwiches,$,4.5,80,AL
restaurants,Birmingham,Blueprint on 3rd,$$,4.5,80,AL
restaurants,Fultondale,Wintzell's Oyster House,$$,3.0,80,AL
restaurants,Birmingham,Cajun Steamer,$$,3.5,79,AL
restaurants,Pelham,Cozumel Grill & Mexican Restaurant,$,4.0,79,AL
restaurants,Birmingham,Tin Roof,$$,3.5,79,AL
restaurants,Birmingham,Maki Fresh,$$,3.5,78,AL
restaurants,Mountain Brook,Miss Dots,$,4.0,78,AL
restaurants,Birmingham,New China Town,$,4.0,78,AL
restaurants,Alabaster,Steak ’n Shake,$,2.0,77,AL
restaurants,Birmingham,Fife's Restaurant,$,4.0,77,AL
restaurants,Vestavia Hills,Bistro V,$$,3.5,77,AL
restaurants,Fultondale,Full Moon BBQ,$$,3.5,77,AL
restaurants,Hoover,Dreamland BBQ,$$,3.0,77,AL
restaurants,Birmingham,Blaze Fast-Fire'd Pizza,$,4.5,76,AL
restaurants,Hoover,Moss Rock Tacos & Tequila,$$,3.5,76,AL
restaurants,Birmingham,Outback Steakhouse,$$,2.5,76,AL
restaurants,Homewood,Ash,$$,4.5,76,AL
restaurants,Birmingham,Lucy's Coffee & Tea,$,4.5,75,AL
restaurants,Birmingham,El Cazador,$,4.0,75,AL
restaurants,Birmingham,Chuck's Fish,$$$,4.0,75,AL
restaurants,Birmingham,Crestwood Coffee Company,$,4.0,74,AL
restaurants,Birmingham,Mellow Mushroom,$$,4.0,74,AL
restaurants,Chelsea,Pinto Thai,$$,4.5,74,AL
restaurants,Birmingham,Chick-fil-A,$,3.0,74,AL
restaurants,Birmingham,Diplomat Delicatessen & Spirits,$,4.0,73,AL
restaurants,Birmingham,New York Pizza,$$,3.5,73,AL
restaurants,Birmingham,LaPaz,$$,3.5,72,AL
restaurants,Birmingham,Mafiaoza's - Birmingham,$$,3.5,71,AL
restaurants,Mountain Brook,CharBar No. 7,$$,3.5,71,AL
restaurants,Hoover,Logan's Roadhouse,$$,2.0,71,AL
restaurants,Birmingham,Basil Pizza & Bar,$$,4.0,71,AL
restaurants,Birmingham,Little Italy's Pizza & Pints,$$,4.0,71,AL
restaurants,Vestavia Hills,Taco Tech,$$,4.0,71,AL
restaurants,Birmingham,Taziki's Mediterranean Cafe,$$,4.0,71,AL
restaurants,Hoover,Johnny Brusco's New York Style Pizza,$$,3.5,70,AL
restaurants,Birmingham,Ghion Cultural Hall,$$,4.0,70,AL
restaurants,Birmingham,Habitat Feed & Social,$$$,4.0,70,AL
restaurants,Birmingham,Nabeel's Cafe & Market,$$,3.5,70,AL
restaurants,Birmingham,Logan's Roadhouse,$$,2.0,70,AL
restaurants,Homewood,Alfredo's Pizza Cafe,$,4.0,70,AL
restaurants,Hoover,Taboon Noon O Kabab,$$,4.5,70,AL
restaurants,Birmingham,Overtime Bar,$$,4.0,70,AL
restaurants,Hoover,Bawarchi Indian Cuisine,$$,4.5,70,AL
restaurants,Birmingham,El Taco Loco,$,4.0,70,AL
restaurants,Birmingham,Johnny Ray's BBQ,$$,3.5,69,AL
restaurants,Hoover,Dale's Southern Grill,$$,3.0,69,AL
restaurants,Hoover,Sumo Japanese Steak House,$$,3.0,69,AL
restaurants,Birmingham,Klingler's European Bakery & Cafe,$$,4.0,69,AL
restaurants,Birmingham,The Purple Onion Deli & Grill,$,3.5,68,AL
restaurants,Birmingham,Golden Rule Barbecue Of Hoover,$,4.0,67,AL
restaurants,Hoover,Taziki's Mediterranean Cafe,$$,3.5,67,AL
restaurants,Vestavia Hills,Red Lobster,$$,2.5,67,AL
restaurants,Fultondale,Logan's Roadhouse,$$,2.0,67,AL
restaurants,Birmingham,Pablo's Restaurante & Cantina,$$,3.0,66,AL
restaurants,Birmingham,Outback Steakhouse,$$,2.5,66,AL
restaurants,Birmingham,Purple Onion,$$,2.5,66,AL
restaurants,Birmingham,Your Pie,$,3.5,66,AL
restaurants,Birmingham,Whistling Table,$$,4.0,66,AL
restaurants,Birmingham,The Fish Market Restaurant,$$,3.0,66,AL
restaurants,Pelham,Texas Roadhouse,$$,3.5,65,AL
restaurants,Birmingham,Lloyd's Restaurant,$$,3.5,65,AL
restaurants,Birmingham,Fish Market Restaurant,$$,3.5,65,AL
restaurants,Birmingham,Shrimp Basket,$$,3.5,65,AL
restaurants,Birmingham,Zoes Kitchen,$,3.5,65,AL
restaurants,Birmingham,Freddy's Wine Bar,$$,4.5,64,AL
restaurants,Birmingham,Buffalo Wild Wings,$$,3.0,64,AL
restaurants,Birmingham,Magic City Krabs,$$,4.5,64,AL
restaurants,Pelham,Taqueria Garibaldi,$,4.5,63,AL
restaurants,Birmingham,Newk's Eatery,$,3.5,63,AL
restaurants,Homewood,DeVinci's,$$,3.5,63,AL
restaurants,Birmingham,New China Buffet III,$,3.0,63,AL
restaurants,Birmingham,Full Moon BBQ,$$,3.0,63,AL
restaurants,Birmingham,Buffalo Wild Wings,$$,3.5,62,AL
restaurants,Homewood,Mr Wang's Restaurant,$,3.5,62,AL
restaurants,Hoover,Beef 'O' Brady's,$$,3.5,62,AL
restaurants,Fultondale,Stix,$$,3.0,62,AL
restaurants,Vestavia Hills,Johnny Brusco's New York Style Pizza,$$,3.5,61,AL
restaurants,Homewood,Shrimp Basket,$$,3.5,61,AL
restaurants,Hoover,Yuki Japanese Restaurant,$$,3.0,61,AL
restaurants,Birmingham,La Fiesta Restaurant,$$,4.0,61,AL
restaurants,Birmingham,Grounded,$$,1.5,61,AL
restaurants,Mountain Brook,"Olexa's Cafe, Cakes, and Catering",$$,4.0,61,AL
restaurants,Birmingham,O'Charley's Restaurant & Bar,$$,2.0,61,AL
restaurants,Gardendale,Jim 'N Nick's Bar-B-Q,$$,3.5,61,AL
restaurants,Birmingham,Pablo's Restaurante & Cantina,$$,2.0,61,AL
restaurants,Birmingham,LongHorn Steakhouse,$$,3.5,61,AL
restaurants,Birmingham,Lucky Cat Rolled Creams,$$,4.5,60,AL
restaurants,Birmingham,Frontera Grill,$,2.0,60,AL
restaurants,Pelham,Donut Joe's,$,4.5,60,AL
restaurants,Birmingham,Cracker Barrel Old Country Store,$,2.5,60,AL
restaurants,Mountain Brook,Dyron's Low Country,$$$,4.0,60,AL
restaurants,Helena,Depot Deli & Grill,$,4.5,60,AL
restaurants,Birmingham,The Club,$$,4.0,60,AL
restaurants,Birmingham,Area 41 Pizza Company,$$,4.0,60,AL
restaurants,Birmingham,Taziki's Mediterranean Cafe,$$,3.5,59,AL
restaurants,Birmingham,Logan's Roadhouse,$$,2.0,58,AL
restaurants,Hoover,Chipotle Mexican Grill,$,3.0,58,AL
restaurants,Hoover,The Boot at the Grove,$$,3.5,58,AL
restaurants,Gardendale,Cracker Barrel Old Country Store,$$,3.0,58,AL
restaurants,Fultondale,On Tap Sports Cafe - Fultondale,$$,2.5,58,AL
restaurants,Hoover,Moe's Original Bar B Que,$$,3.5,58,AL
restaurants,Birmingham,The Craft Burger,$,4.0,58,AL
restaurants,Bessemer,Logan's Roadhouse,$$,2.0,58,AL
restaurants,Birmingham,Tortugas Pizza,$,4.5,58,AL
restaurants,Birmingham,Mexico Lindo,$$,3.5,58,AL
restaurants,Birmingham,The Yard,$$$,3.5,58,AL
restaurants,Vestavia Hills,FOODBAR,$$$,4.0,57,AL
restaurants,Birmingham,Taco Mama - The Waites,$,4.0,57,AL
restaurants,Vestavia Hills,Sol Azteca Mexican Restaurant,$$,3.0,57,AL
restaurants,Birmingham,Moon Shine,$$,3.5,56,AL
restaurants,Birmingham,Paw Paw Patch,$,4.0,56,AL
restaurants,Hoover,Habaneros Mexican Grill,$$,3.5,55,AL
restaurants,Birmingham,Salvatore's Pizza And Pasta,$$,3.5,55,AL
restaurants,Birmingham,Mellow Mushroom,$$,3.5,55,AL
restaurants,Birmingham,Sols Sandwich Shop and Deli,$,4.0,55,AL
restaurants,Hoover,Mandarin House Chinese Restaurant,$$,3.5,55,AL
restaurants,Birmingham,Pita Stop,$$,4.5,54,AL
restaurants,Birmingham,Wings Around the Clock,$,3.0,54,AL
restaurants,Birmingham,Milo's Hamburgers,$,3.5,54,AL
restaurants,Irondale,IHOP,$,2.5,54,AL
restaurants,Birmingham,Sweet Tea Restaurant,$$,3.5,54,AL
restaurants,Trussville,Mizu Japanese Steakhouse,$$,3.5,53,AL
restaurants,Bessemer,Ninja Japanese Sushi & Steakhouse,$$,4.0,53,AL
restaurants,Irondale,Golden Rule Bar-B-Q and Grill - Irondale,$,3.0,53,AL
restaurants,Mountain Brook,Daniel George,$$$,4.0,52,AL
restaurants,Trussville,Crazy Horse Southern Cuisine,$$,3.5,52,AL
restaurants,Alabaster,Los Angeles Burrito,$,4.5,52,AL
restaurants,Birmingham,The Pita Stop,$$,3.5,52,AL
restaurants,Birmingham,Zoes Kitchen,$,3.5,52,AL
restaurants,Hoover,Salvatore's Pizza,$$,3.5,52,AL
restaurants,McCalla,Takoyaki,$$,4.0,52,AL
restaurants,Birmingham,New China,$,4.0,52,AL
restaurants,Alabaster,Mizu Japanese Steakhouse,$$,3.5,52,AL
restaurants,Birmingham,Ted's  Restaurant,$,4.5,52,AL
restaurants,Birmingham,Gordos,$,4.5,52,AL
restaurants,Hoover,Don Pepe,$$,4.0,51,AL
restaurants,Hoover,Applebee's Grill + Bar,$$,3.0,51,AL
restaurants,Hoover,J&C Seafood,$$,3.5,51,AL
restaurants,Birmingham,Magic City Grille,$,4.0,51,AL
restaurants,Hoover,Asian Cuisine,$$,3.5,51,AL
restaurants,Birmingham,Donatos Pizza,$$,4.0,51,AL
restaurants,Birmingham,Formosa Chinese Restaurant,$$,4.5,50,AL
restaurants,Birmingham,Sabor Latino Restaurant,$$,3.5,50,AL
restaurants,Birmingham,Johnny Rockets,$,3.0,50,AL
restaurants,Hoover,Freddy's Frozen Custard & Steakburgers,$,3.5,49,AL
restaurants,Birmingham,Organic Harvest,$$,4.0,49,AL
restaurants,Birmingham,Tony's Hot Dogs,$,4.0,49,AL
restaurants,Birmingham,Panera Bread,$,3.0,49,AL
restaurants,Fultondale,Whataburger,$,3.0,49,AL
restaurants,Birmingham,Eagles Restaurant,$,4.5,49,AL
restaurants,Birmingham,Gus's Hot Dogs,$,4.5,49,AL
restaurants,Birmingham,Taziki's Mediterranean Cafe,$$,4.0,49,AL
restaurants,Vestavia Hills,Moe's Original Bar B Que,$$,3.5,48,AL
restaurants,Hoover,IHOP,$,3.0,48,AL
restaurants,Vestavia Hills,LEON La Taberna Mexican Tavern,$$,4.0,48,AL
restaurants,Birmingham,Olive Garden Italian Restaurant,$$,2.5,48,AL
restaurants,Mountain Brook,Surin of Thailand,$$,4.0,48,AL
restaurants,Birmingham,Pop's Neighborhood Grill,$,4.0,47,AL
restaurants,Hoover,Tropical Smoothie Cafe,$,3.5,47,AL
